id,name,type,price,price_change,price_radio
002540.SZ,亚太科技,"有色金属冶炼和压延加工业,3D打印,军工,新能源车,证金持股",5.52,-0.12,-2.1277
002541.SZ,鸿路钢构,"金属制品业,MSCI中国,QFII重仓,基金重仓,富时罗素,深成500,深股通,装配建筑,转债标的",45.54,-3.81,-7.7204
002542.SZ,中化岩土,"土木工程建筑业,互联金融,参股保险,国产芯片,富时罗素,影视概念,标准普尔,转债标的,通用航空",3.05,-0.07,-2.2436
002543.SZ,万和电气,"电气机械和器材制造业,创投,工业4.0,智慧城市,智能家居,标准普尔,电商概念,节能环保",8.26,-0.16,-1.9002
002544.SZ,杰赛科技,"软件和信息技术服务业,5G概念,IPv6,PCB,一带一路,云计算,军工,北斗导航,华为概念,国企改革,在线教育,天基互联,富时罗素,数据中心,智慧城市,标准普尔,物联网,融资融券,边缘计算,雄安新区",13.42,0.02,0.1493
002545.SZ,东方铁塔,"金属制品业,一带一路,参股银行,智能电网,标准普尔,深股通,特高压,风能",9.71,-0.27,-2.7054
002546.SZ,新联电子,"电气机械和器材制造业,云计算,智能电网",4.09,-0.07,-1.6827
002547.SZ,春兴精工,"金属制品业,3D玻璃,5G概念,互联金融,储能,军工,华为概念,太阳能,富时罗素,工业4.0,新能源,新能源车,智能机器,智能穿戴,标准普尔,特斯拉,融资融券",4.12,-0.16,-3.7383
002548.SZ,金新农,"农副食品加工业,深圳特区,猪肉概念,股权激励,融资融券,转债标的",5.53,0,0
002549.SZ,凯美特气,"生态保护和环境治理业,专精特新,尾气治理,工业气体,机构重仓,氢能源,氦气概念,碳交易,节能环保",13.14,0.04,0.3053
002550.SZ,千红制药,"医药制造业,2025规划,富时罗素,病毒防治,精准医疗,肝素概念",4.48,0.05,1.1287
002551.SZ,尚荣医疗,"专用设备制造业,健康中国,养老概念,医疗器械,口罩,富时罗素,深圳特区,转债标的",5.02,-0.02,-0.3968
002552.SZ,宝鼎科技,"通用设备制造业,一带一路,军工,军民融合,机构重仓,海工装备",14.65,0.6,4.2705
002553.SZ,南方轴承,"通用设备制造业,国产芯片,新能源车,物联网,电商概念,预盈预增",11.12,-0.21,-1.8535
002554.SZ,惠博普,"开采辅助活动,一带一路,可燃冰,天然气,油气设服,碳交易,节能环保,页岩气",3.45,-0.03,-0.8621
002555.SZ,三七互娱,"互联网和相关服务,HS300_,MSCI中国,云游戏,元宇宙概念,创投,华为概念,参股新三板,在线教育,基金重仓,富时罗素,手游概念,标准普尔,深成500,深证100R,网红直播,网络游戏,虚拟现实,融资融券",21.33,0.01,0.0469
002556.SZ,辉隆股份,"零售业,乡村振兴,内贸流通,农业种植,医疗美容,土地流转,富时罗素,深股通,煤化工,电商概念,磷化工,蝗虫防治,转债标的",11.02,0.28,2.6071
002557.SZ,洽洽食品,"农副食品加工业,MSCI中国,中证500,乳业,富时罗素,机构重仓,标准普尔,深成500,电商概念,融资融券,转债标的",43.65,1.27,2.9967
002558.SZ,巨人网络,"互联网和相关服务,HS300_,MSCI中国,云游戏,互联金融,创投,华为概念,参股保险,手游概念,机构重仓,标准普尔,深成500,深股通,电子竞技,网络游戏,蚂蚁概念,融资融券,鸿蒙概念",11,0.04,0.365
002559.SZ,亚威股份,"通用设备制造业,OLED,军工,半导体,华为概念,国产芯片,工业4.0,工业互联,工业母机,智能机器,股权激励,边缘计算",8.45,-0.23,-2.6498
002560.SZ,通达股份,"电气机械和器材制造业,专精特新,军工,军民融合,医疗器械,大飞机,小金属,无人机,智能电网,机构重仓,特高压",6.42,-0.07,-1.0786
002561.SZ,徐家汇,"零售业,内贸流通,国企改革,新零售,沪企改革,融资融券,证金持股",6.99,-0.06,-0.8511
002562.SZ,兄弟科技,"医药制造业,维生素,转债标的,长寿药",4.13,-0.03,-0.7211
002563.SZ,森马服饰,"纺织服装、服饰业,中证500,婴童概念,富时罗素,新零售,标准普尔,深成500,电商概念,社区团购,网红直播,融资融券",8.29,0.05,0.6068
002564.SZ,天沃科技,"专业技术服务业,军工,军民融合,太阳能,新材料,新能源,核能核电,氢能源,煤化工,特高压,碳交易,纾困概念,节能环保,风能",5.08,0.13,2.6263
002565.SZ,顺灏股份,"造纸和纸制品业,工业大麻,生态农业,电子烟,融资融券",5.28,-0.18,-3.2967
002566.SZ,益盛药业,"医药制造业,中药,农业种植,化妆品概念,医疗美容,新零售,毛发医疗,病毒防治",8.42,-0.07,-0.8245
002567.SZ,唐人神,"农副食品加工业,富时罗素,机构重仓,标准普尔,猪肉概念,融资融券,鸡肉概念",6.23,-0.08,-1.2678
002568.SZ,百润股份,"酒、饮料和精制茶制造业,MSCI中国,基金重仓,富时罗素,标准普尔,深成500,电商概念,融资融券",63.47,1.72,2.7854
002569.SZ,ST步森,"纺织服装、服饰业,ST股,参股银行,机构重仓,生态农业,股权激励",8.19,-0.03,-0.365
002570.SZ,贝因美,"食品制造业,乳业,婴童概念,电商概念,网红直播",5.23,-0.29,-5.2536
002571.SZ,德力股份,"非金属矿物制品业,C2M概念,创投,医疗器械,参股银行,太阳能,婴童概念,影视概念,拼多多概念,网络游戏",7.41,0.02,0.2706
002572.SZ,索菲亚,"家具制造业,中证500,参股券商,富时罗素,新零售,标准普尔,深成500,电商概念,虚拟现实,融资融券",17.66,0.18,1.0298
002573.SZ,清新环境,"生态保护和环境治理业,京津冀,创投,天然气,数字孪生,标准普尔,碳交易,节能环保,雄安新区",6.61,-0.06,-0.8995
002574.SZ,明牌珠宝,"其他制造业,参股银行,电商概念,租售同权,预盈预增,黄金概念",5.86,-0.12,-2.0067
002575.SZ,*ST群兴,"文教、工美、体育和娱乐用品制造业,ST股,创投,区块链,婴童概念,新能源车,核能核电",5.02,0.03,0.6012
002576.SZ,通达动力,"电气机械和器材制造业,专精特新,新能源车,特高压,风能",16.65,1.1,7.074
002577.SZ,雷柏科技,"计算机、通信和其他电子设备制造业,无线充电,无线耳机,智能机器,深圳特区,电子竞技,百度概念",11.17,0.41,3.8104
002578.SZ,闽发铝业,"有色金属冶炼和压延加工业,新能源车",3.9,-0.15,-3.7037
002579.SZ,中京电子,"计算机、通信和其他电子设备制造业,5G概念,MiniLED,OLED,PCB,养老概念,军工,创投,医疗器械,半导体,华为概念,小米概念,工业互联,新能源车,无人机,无线耳机,智能穿戴,转债标的",10.35,0.09,0.8772
002580.SZ,圣阳股份,"电气机械和器材制造业,储能,创投,壳资源,太阳能,数据中心,新能源,钠离子电池,锂电池,雄安新区",9.49,-0.24,-2.4666
002581.SZ,未名医药,"医药制造业,生物疫苗,超级真菌",14.46,0.16,1.1189
002582.SZ,好想你,"农副食品加工业,人造肉,健康中国,富时罗素,深股通,生态农业,电商概念,网红直播",8.88,0.03,0.339
002583.SZ,海能达,"计算机、通信和其他电子设备制造业,5G概念,一带一路,中证500,互联金融,北斗导航,区块链,口罩,国家安防,富时罗素,智慧城市,智能机器,智能穿戴,标准普尔,水利建设,深圳特区,深成500,物联网,电商概念,粤港自贸,网络安全,融资融券,铁路基建",4.99,-0.11,-2.1569
002584.SZ,西陇科学,"化学原料和化学制品制造业,互联金融,体外诊断,光刻胶,创投,化工原料,医疗器械,半导体,基因测序,婴童概念,流感,消毒剂,电商概念,精准医疗,辅助生殖,锂电池,预盈预增,食品安全",7.49,0.04,0.5369
002585.SZ,双星新材,"橡胶和塑料制品业,MLCC,OLED,华为概念,参股银行,太阳能,富时罗素,小米概念,新材料,标准普尔,深股通,超清视频,降解塑料",26.99,0.33,1.2378
002586.SZ,*ST围海,"土木工程建筑业,PPP模式,ST股,影视概念,水利建设,海绵城市,雄安新区",2.58,-0.02,-0.7692
002587.SZ,奥拓电子,"计算机、通信和其他电子设备制造业,LED,MicroLED,MiniLED,互联金融,体育产业,区块链,智慧城市,深圳特区,病毒防治,超清视频,远程办公",4.56,0.01,0.2198
002588.SZ,史丹利,"化学原料和化学制品制造业,乡村振兴,农业种植,生态农业,磷化工,融资融券",7.45,0.1,1.3605
002589.SZ,瑞康医药,"批发业,互联医疗,养老概念,内贸流通,冷链物流,区块链,医疗器械,富时罗素,标准普尔,疫苗冷链,融资融券",3.91,-0.01,-0.2551
002590.SZ,万安科技,"汽车制造业,军工,新能源车,无人驾驶,无线充电,车联网",7.63,0.08,1.0596
002591.SZ,恒大高新,"化学原料和化学制品制造业,军工,创投,垃圾分类,字节概念,拼多多概念,百度概念,节能环保",5.7,0,0
002592.SZ,ST八菱,"汽车制造业,ST股,专精特新,免疫治疗,工业大麻,新能源车,燃料电池",7.63,0.24,3.2476
002593.SZ,日上集团,"汽车制造业,物联网,胎压监测,装配建筑,车联网",4.12,-0.19,-4.4084
002594.SZ,比亚迪,"汽车制造业,2025规划,AH股,HS300_,MSCI中国,储能,充电桩,刀片电池,分拆预期,半导体,华为概念,口罩,固态电池,国产芯片,太阳能,宁组合,富时罗素,新能源,新能源车,无人驾驶,无线充电,标准普尔,深圳特区,深成500,深证100R,盐湖提锂,苹果概念,茅指数,证金持股,超级品牌,车联网,锂电池",255.12,4.12,1.6414
002595.SZ,豪迈科技,"专用设备制造业,中证500,基金重仓,富时罗素,标准普尔,深成500,融资融券,风能",26.23,0.41,1.5879
002596.SZ,海南瑞泽,"非金属矿物制品业,PPP模式,互联金融,垃圾分类,富时罗素,标准普尔,海绵城市,节能环保,融资融券,赛马概念,雄安新区",3.86,-0.07,-1.7812
002597.SZ,金禾实业,"食品制造业,代糖概念,养老金,基金重仓,富时罗素,标准普尔,深成500,深股通,煤化工,融资融券,转债标的",42.4,-3.79,-8.2052
002598.SZ,山东章鼓,"通用设备制造业,储能,核能核电,证金持股,超级电容,钠离子电池,锂电池",13.21,0.21,1.6154
002599.SZ,盛通股份,"印刷和记录媒介复制业,在线教育,智能机器",7.51,-0.57,-7.0545
002600.SZ,领益智造,"计算机、通信和其他电子设备制造业,5G概念,HS300_,华为概念,富士康,富时罗素,小米概念,新材料,新能源车,无线充电,无线耳机,标准普尔,深成500,深证100R,稀土永磁,苹果概念,融资融券,超清视频",6.91,0.15,2.2189
002601.SZ,龙佰集团,"化学原料和化学制品制造业,HS300_,基金重仓,富时罗素,标准普尔,氢能源,深成500,深证100R,融资融券,钛白粉,锂电池",35.04,-1.42,-3.8947
002602.SZ,世纪华通,"软件和信息技术服务业,HS300_,MSCI中国,RCS概念,云游戏,元宇宙概念,增强现实,富时罗素,手游概念,数据中心,新能源车,标准普尔,深成500,深证100R,电子竞技,网络游戏,虚拟现实,融资融券,送转预期",7.01,-0.14,-1.958
002603.SZ,以岭药业,"医药制造业,中药,中证500,互联医疗,健康中国,养老概念,单抗概念,口罩,富时罗素,智能穿戴,标准普尔,流感,深成500,独家药品,病毒防治",17.1,0.17,1.0041
002605.SZ,姚记科技,"互联网和相关服务,CAR-T细胞疗法,免疫治疗,共享经济,创投,字节概念,富时罗素,百度概念,网络游戏,股权激励",17.25,-0.23,-1.3158
002606.SZ,大连电瓷,"电气机械和器材制造业,智能电网,特高压,股权激励",11.6,-0.17,-1.4444
002607.SZ,中公教育,"教育,HS300_,MSCI中国,在线教育,标准普尔,深成500,深股通,深证100R,独角兽,融资融券,超级品牌",12.21,0.53,4.5377
002608.SZ,江苏国信,"电力、热力生产和供应业,参股保险,机构重仓,标准普尔,深成500,深股通,融资融券",6.85,0.04,0.5874
002609.SZ,捷顺科技,"软件和信息技术服务业,人工智能,充电桩,分拆预期,基金重仓,富时罗素,智慧城市,深圳特区,物联网,生物识别,蚂蚁概念,预盈预增",10.01,-0.11,-1.087
002610.SZ,爱康科技,"电气机械和器材制造业,2025规划,HIT电池,区块链,太阳能,富时罗素,新能源,新能源车,智能电网,标准普尔,碳交易,融资融券",4.99,-0.29,-5.4924
002611.SZ,东方精工,"电气机械和器材制造业,军工,军民融合,分拆预期,富时罗素,智能机器,标准普尔,深股通,股权激励,融资融券",6.52,0.09,1.3997
002612.SZ,朗姿股份,"纺织服装、服饰业,C2M概念,RCEP概念,化妆品概念,医疗美容,口罩,婴童概念,新零售,毛发医疗,深股通,电商概念,网红直播",28.96,-1.78,-5.7905
002613.SZ,北玻股份,"专用设备制造业,太阳能,苹果概念,装配建筑",3.78,-0.14,-3.5714
002614.SZ,奥佳华,"专用设备制造业,RCEP概念,健康中国,养老概念,医疗器械,口罩,基金重仓,富时罗素,智能家居,标准普尔,网红直播,转债标的",14.16,-0.26,-1.8031
002615.SZ,哈尔斯,"金属制品业,网红直播,证金持股,转债标的",5.5,0.07,1.2891
002616.SZ,长青集团,"生态保护和环境治理业,养老金,新能源,节能环保,转债标的,雄安新区",5.84,0,0
002617.SZ,露笑科技,"电气机械和器材制造业,5G概念,半导体,地摊经济,太阳能,富时罗素,新能源车,智能电网,碳化硅,碳基材料,第三代半导体,蓝宝石,融资融券,锂电池",14.65,-0.26,-1.7438
002618.SZ,*ST丹邦,"计算机、通信和其他电子设备制造业,OLED,PCB,ST股,国产芯片,富时罗素,智能穿戴,标准普尔,深圳特区,碳基材料",2.79,-0.05,-1.7606
002619.SZ,*ST艾格,"互联网和相关服务,ST股,云计算,创投,手游概念,标准普尔,网络游戏",1.93,-0.07,-3.5
002620.SZ,瑞和股份,"建筑装饰和其他建筑业,光伏建筑一体化,太阳能,深圳特区",7.51,-0.38,-4.8162
002621.SZ,美吉姆,"教育,婴童概念,工业4.0,标准普尔,水利建设,融资融券",4.21,-0.03,-0.7075
002622.SZ,融钰集团,"电气机械和器材制造业,互联金融,债转股,区块链,参股银行,国产软件,大数据,智能电网,电商概念,磁悬浮概念",5.38,0.26,5.0781
002623.SZ,亚玛顿,"非金属矿物制品业,光伏建筑一体化,太阳能,新材料,新能源,机构重仓,特斯拉",41.43,-0.83,-1.964
002624.SZ,完美世界,"互联网和相关服务,HS300_,MSCI中国,云游戏,元宇宙概念,参股新三板,基金重仓,富时罗素,影视概念,手游概念,标准普尔,深成500,深证100R,电子竞技,网络游戏,虚拟现实,融资融券,鸿蒙概念",15.65,-0.26,-1.6342
002625.SZ,光启技术,"铁路、船舶、航空航天和其他运输设备制造业,MSCI中国,中证500,军工,军民融合,富时罗素,新材料,智能机器,智能穿戴,标准普尔,深圳特区,深成500,股权激励,融资融券,雄安新区",22.5,-0.3,-1.3158
002626.SZ,金达威,"食品制造业,MSCI中国,养老概念,医疗美容,富时罗素,标准普尔,深成500,维生素,融资融券,长寿药",31.59,-0.14,-0.4412
002627.SZ,三峡旅游,"道路运输业,一带一路,湖北自贸",5.8,0,0
002628.SZ,成都路桥,"土木工程建筑业,PPP模式",3.37,-0.02,-0.59
002629.SZ,ST仁智,"开采辅助活动,ST股,天然气,油价相关,油气设服",2.46,-0.03,-1.2048
002630.SZ,华西能源,"通用设备制造业,PPP模式,参股银行,垃圾分类,无人驾驶,石墨烯,碳交易,节能环保",2.66,0.04,1.5267
002631.SZ,德尔未来,"木材加工和木、竹、藤、棕、草制品业,C2M概念,智能家居,石墨烯,碳基材料,节能环保,融资融券,转债标的",8.52,-0.22,-2.5172
002632.SZ,道明光学,"化学原料和化学制品制造业,参股新三板,国家安防,增强现实,新材料,电商概念,石墨烯,锂电池",7.97,0.04,0.5044
002633.SZ,申科股份,"通用设备制造业,0",7.71,-0.17,-2.1574
002634.SZ,棒杰股份,"纺织服装、服饰业,0",5.28,0,0
002635.SZ,安洁科技,"计算机、通信和其他电子设备制造业,5G概念,OLED,PCB,中证500,华为概念,富时罗素,小米概念,新能源车,无线充电,无线耳机,智能穿戴,机构重仓,标准普尔,深成500,燃料电池,特斯拉,苹果概念,虚拟现实,融资融券",13.08,-0.26,-1.949
002636.SZ,金安国纪,"计算机、通信和其他电子设备制造业,PCB,医疗器械,富时罗素,标准普尔,消毒剂",15.77,-0.49,-3.0135
002637.SZ,赞宇科技,"化学原料和化学制品制造业,PPP模式,昨日涨停,节能环保,食品安全",19.5,1.77,9.9831
002638.SZ,勤上股份,"电气机械和器材制造业,LED,参股银行,在线教育,智慧城市",1.96,-0.04,-2
002639.SZ,雪人股份,"通用设备制造业,冷链物流,北京冬奥,天然气,氢能源,氦气概念,水利建设,油气设服,海洋经济,燃料电池,疫苗冷链,碳交易,融资融券",7.39,-0.2,-2.6351
